,Shape,Carat Weight,Color,Clarity,Cut,Certification,Depth %,Table %,Polish,Symmetry,Cut Grade,Measurements,Length to Width,Girdle,Culet,Fluorescence,Stock Number,Price
13582,Round,1.50 ct.,I,VVS2,Super Ideal,GIA,60.7 %,59 %,Excellent,Excellent,Excellent,7.35x7.38x4.47 mm,1.00,n/a,None,None,D113837659,"$10,965"
13583,Round,1.30 ct.,D,VS2,Super Ideal,GIA,62.6 %,59 %,Excellent,Excellent,Excellent,6.92 x 6.95 x 4.34 mm,1.00,n/a,None,None,D113353656,"$10,970"
13584,Round,1.70 ct.,J,VS1,Ideal,GIA,61.6 %,62 %,Excellent,Excellent,Excellent,7.6x7.65x4.7 mm,1.01,Medium - Sl. Thick,None,None,D113345116,"$10,972"
13585,Round,2.00 ct.,H,SI2,Ideal,GIA,60.0 %,61 %,Very Good,Excellent,Excellent,8.11 x 8.13 x 4.87 mm,1.00,n/a,None,None,D112607854,"$10,973"
13586,Round,1.15 ct.,G,IF,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,6.66x6.69x4.17 mm,1.00,Sl. Thick,None,None,D113573966,"$10,980"
13587,Round,1.03 ct.,F,IF,Super Ideal,GIA,62.4 %,60 %,Excellent,Excellent,Excellent,6.42x6.47x4.02 mm,1.01,Medium - Sl. Thick,None,None,D113229151,"$10,981"
13588,Round,1.70 ct.,H,SI2,Super Ideal,GIA,63.0 %,56 %,Excellent,Excellent,Excellent,7.55 x 7.60 x 4.77 mm,1.01,n/a,None,None,D113358142,"$10,982"
13589,Round,1.07 ct.,F,IF,Super Ideal,GIA,61.9 %,59 %,Excellent,Excellent,Excellent,6.53x6.57x4.06 mm,1.01,n/a,None,None,D113322747,"$10,985"
13590,Round,1.00 ct.,F,IF,Super Ideal,GIA,59.7 %,59 %,Excellent,Excellent,Excellent,6.48x6.52x3.88 mm,1.01,Medium - Sl. Thick,None,None,D113683025,"$10,989"
13591,Round,1.21 ct.,F,VVS2,Super Ideal,GIA,60.8 %,57 %,Excellent,Excellent,Excellent,6.86x6.89x4.18 mm,1.00,Sl. Thick,None,None,D112533107,"$10,992"
13592,Round,1.60 ct.,H,SI1,Super Ideal,GIA,62.7 %,56 %,Excellent,Excellent,Excellent,7.41x7.46x4.66 mm,1.01,Thin - Sl. Thick,None,Medium,D113550602,"$10,994"
13593,Round,1.50 ct.,I,VVS1,Super Ideal,GIA,60.3 %,59 %,Excellent,Excellent,Excellent,7.35x7.38x4.44 mm,1.00,n/a,None,None,D113573091,"$10,999"
13594,Round,1.40 ct.,H,VS1,Super Ideal,GIA,62.9 %,58 %,Excellent,Excellent,Excellent,7.07x7.12x4.46 mm,1.01,Sl. Thick,None,None,D113651949,"$11,000"
13595,Round,1.50 ct.,H,VS2,Super Ideal,GIA,62.1 %,56 %,Excellent,Excellent,Excellent,7.28x7.33x4.53 mm,1.01,Medium - Sl. Thick,None,Medium,D113838149,"$11,001"
13596,Round,2.15 ct.,K,SI1,Super Ideal,GIA,62.4 %,57 %,Excellent,Excellent,Excellent,8.19 x 8.25 x 5.13 mm,1.01,n/a,None,None,D113687631,"$11,007"
13597,Round,1.00 ct.,E,VVS1,Super Ideal,GIA,59.9 %,60 %,Excellent,Excellent,Excellent,6.51x6.53x3.9 mm,1.00,n/a,None,None,D113032317,"$11,008"
13598,Round,1.00 ct.,E,VVS1,Super Ideal,GIA,60.0 %,60 %,Excellent,Excellent,Excellent,6.5x6.53x3.91 mm,1.00,n/a,None,None,D113032833,"$11,008"
13599,Round,1.00 ct.,E,VVS1,Super Ideal,GIA,60.7 %,59 %,Excellent,Excellent,Excellent,6.43x6.46x3.91 mm,1.00,n/a,None,None,D113104306,"$11,008"
13600,Round,1.00 ct.,E,VVS1,Super Ideal,GIA,61.1 %,57 %,Excellent,Excellent,Excellent,6.44x6.47x3.94 mm,1.00,n/a,None,None,D113391605,"$11,008"
13601,Round,1.90 ct.,J,SI1,Ideal,GIA,63.6 %,56 %,Excellent,Excellent,Excellent,7.81 x 7.88 x 4.99 mm,1.01,n/a,None,Faint,D113525836,"$11,010"
13602,Round,1.82 ct.,J,VVS2,Ideal,GIA,60.0 %,61 %,Excellent,Excellent,Excellent,7.98x7.93x4.77 mm,1.01,n/a,None,Medium,D112314708,"$11,011"
13603,Round,1.70 ct.,H,SI2,Super Ideal,GIA,62.2 %,59 %,Excellent,Excellent,Excellent,7.58x7.65x4.73 mm,1.01,n/a,None,None,D112887062,"$11,014"
13604,Round,1.00 ct.,E,VVS1,Super Ideal,GIA,60.2 %,59 %,Excellent,Excellent,Excellent,6.51x6.55x3.93 mm,1.01,Thin - Medium,None,None,D113696718,"$11,018"
13605,Round,1.05 ct.,F,VVS1,Super Ideal,GIA,62.8 %,56 %,Excellent,Excellent,Excellent,6.44x6.48x4.06 mm,1.01,Medium - Sl. Thick,None,None,D113626542,"$11,019"
13606,Round,1.32 ct.,G,VS1,Ideal,GIA,62.5 %,61 %,Excellent,Excellent,Excellent,6.94x7x4.36 mm,1.01,Sl. Thick,None,None,D113260871,"$11,024"
13607,Round,1.30 ct.,D,VVS2,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,6.94x6.99x4.35 mm,1.01,n/a,None,Medium,D113625781,"$11,025"
13608,Round,1.08 ct.,D,VS1,Super Ideal,GIA,62.4 %,57 %,Excellent,Excellent,Excellent,6.54x6.59x4.1 mm,1.01,Thin - Sl. Thick,None,None,D13764099,"$11,026"
13609,Round,1.09 ct.,F,IF,Super Ideal,GIA,62.3 %,56 %,Excellent,Excellent,Excellent,6.54x6.57x4.08 mm,1.00,n/a,None,None,D113277552,"$11,032"
13610,Round,1.70 ct.,G,SI2,Super Ideal,GIA,62.2 %,58 %,Excellent,Excellent,Excellent,7.56x7.61x4.72 mm,1.01,Medium - Sl. Thick,None,None,D113624634,"$11,032"
13611,Round,1.08 ct.,D,VVS1,Super Ideal,GIA,61.1 %,59 %,Excellent,Excellent,Excellent,6.56x6.61x4.03 mm,1.01,Medium - Sl. Thick,None,Medium,D113233670,"$11,036"
13612,Round,1.00 ct.,D,IF,Ideal,GIA,61.7 %,56 %,Excellent,Good,Very Good,6.37 x 6.47 x 3.96 mm,1.02,n/a,None,None,D113184190,"$11,040"
13613,Round,1.42 ct.,G,VS2,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,7.17x7.21x4.48 mm,1.01,n/a,None,None,D112884631,"$11,041"
13614,Round,2.01 ct.,K,VS1,Excellent,GIA,63.9 %,57 %,Excellent,Very Good,Very Good,7.82x7.92x5.03 mm,1.01,Medium - Thick,None,Strong,D113641399,"$11,041"
13615,Round,1.50 ct.,H,VS1,Super Ideal,GIA,60.2 %,60 %,Excellent,Excellent,Excellent,7.39x7.43x4.46 mm,1.01,Medium - Sl. Thick,None,Medium,D113538172,"$11,043"
13616,Round,1.07 ct.,D,VVS2,Super Ideal,GIA,62.7 %,59 %,Excellent,Excellent,Excellent,6.49x6.54x4.09 mm,1.01,n/a,None,None,D113113507,"$11,045"
13617,Round,1.01 ct.,D,VVS2,Ideal,GIA,60.5 %,61 %,Excellent,Excellent,Excellent,6.46x6.5x3.92 mm,1.01,n/a,None,None,D113102885,"$11,047"
13618,Round,1.01 ct.,D,VVS2,Ideal,GIA,61.0 %,61 %,Excellent,Excellent,Excellent,6.44x6.47x3.94 mm,1.00,n/a,None,None,D113248116,"$11,047"
13619,Round,1.21 ct.,D,VS1,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,6.77x6.81x4.26 mm,1.01,n/a,None,None,D113277634,"$11,047"
13620,Round,1.50 ct.,H,SI1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,7.28x7.31x4.57 mm,1.00,Medium - Sl. Thick,None,None,D113841398,"$11,048"
13621,Round,1.79 ct.,I,SI2,Super Ideal,GIA,63.3 %,55 %,Excellent,Excellent,Excellent,7.68 x 7.71 x 4.87 mm,1.00,n/a,None,None,D113220996,"$11,053"
13622,Round,1.50 ct.,H,VS2,Ideal,GIA,61.9 %,61 %,Excellent,Excellent,Excellent,7.29 x 7.31 x 4.52 mm,1.00,n/a,None,None,D113839146,"$11,056"
13623,Round,1.34 ct.,G,VVS1,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,6.98x7.02x4.37 mm,1.01,Medium - Sl. Thick,None,Medium,D113651742,"$11,058"
13624,Round,1.20 ct.,D,VVS2,Super Ideal,GIA,63.0 %,56 %,Excellent,Excellent,Excellent,6.73x6.75x4.25 mm,1.00,Medium - Sl. Thick,None,Medium,D113682874,"$11,062"
13625,Round,2.00 ct.,K,VS2,Super Ideal,GIA,62.6 %,59 %,Excellent,Excellent,Excellent,7.97 x 8.03 x 5.01 mm,1.01,n/a,None,Medium,D113691009,"$11,065"
13626,Round,1.51 ct.,F,SI1,Super Ideal,GIA,62.5 %,56 %,Excellent,Excellent,Excellent,7.29x7.33x4.57 mm,1.01,Medium - Sl. Thick,None,None,D113722514,"$11,067"
13627,Round,1.70 ct.,H,SI2,Super Ideal,GIA,62.7 %,56 %,Excellent,Excellent,Excellent,7.61x7.59x4.77 mm,1.00,Thin - Sl. Thick,None,None,D19111943,"$11,069"
13628,Round,1.00 ct.,D,VVS1,Excellent,GIA,60.5 %,60 %,Excellent,Good,Good,6.47x6.52x3.93 mm,1.01,Thin - Medium,None,None,D13255101,"$11,073"
13629,Round,1.53 ct.,D,SI1,Super Ideal,GIA,60.7 %,58 %,Excellent,Excellent,Excellent,7.44x7.41x4.51 mm,1.00,n/a,n/a,Medium,D18931799,"$11,073"
13630,Round,1.58 ct.,G,SI1,Super Ideal,GIA,62.1 %,57 %,Excellent,Excellent,Excellent,7.42x7.44x4.61 mm,1.00,Medium - Sl. Thick,None,None,D112167093,"$11,074"
13631,Round,1.50 ct.,I,VVS1,Very Good,GIA,57.5 %,62 %,Excellent,Excellent,Excellent,7.54x7.59x4.35 mm,1.01,Medium,Very Small,None,D112974221,"$11,074"
13632,Round,1.78 ct.,I,SI2,Super Ideal,GIA,62.2 %,57 %,Excellent,Excellent,Excellent,7.69x7.75x4.80 mm,1.01,Medium - Sl. Thick,None,None,D113412337,"$11,080"
13633,Round,2.00 ct.,F,SI2,Very Good,GIA,64.3 %,59 %,Excellent,Good,Very Good,7.88 x 7.93 x 5.08 mm,1.01,n/a,None,Strong,D112824597,"$11,081"
13634,Round,1.23 ct.,G,VVS1,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,6.80x6.84x4.28 mm,1.01,Medium - Sl. Thick,None,None,D113849158,"$11,085"
13635,Round,1.03 ct.,F,VVS1,Super Ideal,GIA,61.3 %,59 %,Excellent,Excellent,Excellent,6.48x6.51x3.99 mm,1.00,Medium - Sl. Thick,None,None,D113709157,"$11,089"
13636,Round,1.02 ct.,E,IF,Excellent,GIA,61.6 %,58 %,Very Good,Good,Very Good,6.42x6.52x3.99 mm,1.02,V. Thin - Medium,n/a,Faint,D14097745,"$11,090"
13637,Round,1.00 ct.,D,VVS2,Super Ideal,GIA,62.8 %,56 %,Excellent,Excellent,Excellent,6.39x6.35x4 mm,1.01,Sl. Thick,None,None,D113479937,"$11,092"
13638,Round,1.50 ct.,E,SI1,Super Ideal,GIA,62.8 %,57 %,Excellent,Excellent,Excellent,7.25x7.28x4.56 mm,1.00,n/a,None,Faint,D112854466,"$11,095"
13639,Round,1.50 ct.,H,VS1,Super Ideal,GIA,62.1 %,60 %,Excellent,Excellent,Excellent,7.30x7.33x4.55 mm,1.00,Thin - Sl. Thick,None,Medium,D113704866,"$11,095"
13640,Round,1.60 ct.,I,VS2,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,7.45x7.49x4.67 mm,1.01,Thin - Sl. Thick,None,None,D113848969,"$11,103"
13641,Round,1.01 ct.,F,IF,Super Ideal,GIA,62.5 %,56 %,Excellent,Excellent,Excellent,6.39x6.41x4.00 mm,1.00,Thin - Sl. Thick,None,None,D113841321,"$11,105"
13642,Round,1.31 ct.,D,VS1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,6.93 x 6.96 x 4.35 mm,1.00,n/a,None,Faint,D111068379,"$11,109"
13643,Round,1.01 ct.,D,IF,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,6.37 x 6.40 x 4.00 mm,1.00,n/a,None,Medium,D113552620,"$11,111"
13644,Round,1.54 ct.,G,SI1,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,7.31x7.35x4.58 mm,1.01,n/a,None,Medium,D113119026,"$11,113"
13645,Round,1.01 ct.,E,VVS1,Ideal,GIA,61.5 %,61 %,Excellent,Excellent,Excellent,6.42x6.47x3.97 mm,1.01,n/a,None,None,D113316390,"$11,116"
13646,Round,1.01 ct.,E,VVS1,Ideal,GIA,61.4 %,61 %,Excellent,Excellent,Excellent,6.41x6.45x3.95 mm,1.01,n/a,None,None,D113316391,"$11,116"
13647,Round,1.50 ct.,E,SI1,Ideal,GIA,61.2 %,56 %,Very Good,Very Good,Excellent,7.35x7.38x4.51 mm,1.00,Thin - Sl. Thick,None,None,D112707513,"$11,130"
13648,Round,1.30 ct.,E,VS2,Super Ideal,GIA,62.0 %,57 %,Excellent,Excellent,Excellent,6.95x6.97x4.32 mm,1.00,Medium - Sl. Thick,None,None,D112943864,"$11,131"
13649,Round,1.22 ct.,E,VVS2,Ideal,GIA,60.7 %,61 %,Excellent,Excellent,Excellent,6.89x6.92x4.2 mm,1.00,Medium - Sl. Thick,None,Medium,D13255119,"$11,133"
13650,Round,1.40 ct.,G,VVS2,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,7.08x7.12x4.43 mm,1.01,Sl. Thick,None,Medium,D113321980,"$11,133"
13651,Round,1.75 ct.,E,SI2,Super Ideal,GIA,61.7 %,59 %,Excellent,Excellent,Excellent,7.66 x 7.71 x 4.74 mm,1.01,n/a,None,None,D112913572,"$11,139"
13652,Round,1.29 ct.,D,VS2,Super Ideal,GIA,63.0 %,55 %,Excellent,Excellent,Excellent,6.92x6.95x4.37 mm,1.00,Thin - Medium,None,None,D113838486,"$11,140"
13653,Round,1.29 ct.,D,VS2,Super Ideal,GIA,63.1 %,56 %,Excellent,Excellent,Excellent,6.89x6.93x4.36 mm,1.01,Thin - Sl. Thick,None,None,D113849205,"$11,140"
13654,Round,1.40 ct.,E,SI1,Super Ideal,GIA,61.8 %,58 %,Excellent,Excellent,Excellent,7.14x7.11x4.41 mm,1.00,Sl. Thick,None,None,D113577826,"$11,149"
13655,Round,1.70 ct.,E,SI2,Super Ideal,GIA,62.9 %,59 %,Excellent,Excellent,Excellent,7.55x7.61x4.77 mm,1.01,n/a,None,None,D112916775,"$11,161"
13656,Round,1.51 ct.,F,SI1,Super Ideal,GIA,60.8 %,59 %,Excellent,Excellent,Excellent,7.39x7.44x4.51 mm,1.01,Medium - Sl. Thick,None,Medium,D113390708,"$11,164"
13657,Round,1.80 ct.,J,SI1,Super Ideal,GIA,62.6 %,56 %,Excellent,Excellent,Excellent,7.71x7.76x4.84 mm,1.01,Medium - Sl. Thick,None,None,D113848531,"$11,164"
13658,Round,1.33 ct.,G,IF,Super Ideal,GIA,62.4 %,57 %,Excellent,Excellent,Excellent,6.99x7.03x4.38 mm,1.01,Medium,None,Faint,D112886615,"$11,165"
13659,Round,1.60 ct.,I,VS2,Super Ideal,GIA,62.1 %,60 %,Excellent,Excellent,Excellent,7.45x7.42x4.62 mm,1.00,Medium - Sl. Thick,None,None,D113458246,"$11,167"
13660,Round,1.03 ct.,F,IF,Super Ideal,GIA,62.0 %,59 %,Excellent,Excellent,Excellent,6.44x6.47x4.01 mm,1.00,Sl. Thick,None,None,D113709007,"$11,167"
13661,Round,1.06 ct.,D,VS1,Super Ideal,GIA,61.1 %,59 %,Excellent,Excellent,Excellent,6.53x6.56x4 mm,1.00,Sl. Thick,None,None,D113651741,"$11,168"
13662,Round,1.70 ct.,D,SI2,Super Ideal,GIA,62.9 %,58 %,Excellent,Excellent,Excellent,7.54 x 7.59 x 4.76 mm,1.01,n/a,None,Strong,D113838813,"$11,168"
13663,Round,2.01 ct.,J,SI2,Very Good,GIA,64.5 %,55 %,Very Good,Very Good,Very Good,7.89x7.80x5.06 mm,1.01,Sl. Thick - Thick,None,None,D112813506,"$11,170"
13664,Round,1.51 ct.,D,SI1,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,7.27x7.32x4.58 mm,1.01,Medium - Sl. Thick,None,Medium,D113848745,"$11,175"
13665,Round,1.40 ct.,G,VS1,Super Ideal,GIA,62.6 %,59 %,Excellent,Excellent,Excellent,7.13x7.09x4.45 mm,1.01,Sl. Thick,n/a,None,D113850238,"$11,176"
13666,Round,1.03 ct.,F,IF,Super Ideal,GIA,62.7 %,56 %,Excellent,Excellent,Excellent,6.44x6.47x4.05 mm,1.00,Medium,None,None,D113848708,"$11,179"
13667,Round,1.25 ct.,F,VS1,Super Ideal,GIA,63.5 %,56 %,Excellent,Excellent,Excellent,6.81x6.86x4.34 mm,1.01,Thin - Sl. Thick,None,None,D113563271,"$11,181"
13668,Round,1.40 ct.,E,VS2,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,7.07 x 7.11 x 4.44 mm,1.01,n/a,None,Faint,D113226226,"$11,184"
13669,Round,1.50 ct.,H,SI1,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,7.26x7.31x4.56 mm,1.01,Thin - Sl. Thick,None,None,D113849036,"$11,195"
13670,Round,2.01 ct.,K,SI1,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,8.03x8.09x5.02 mm,1.01,Thin - Sl. Thick,None,None,D113686386,"$11,196"
13671,Round,2.01 ct.,I,SI2,Very Good,GIA,65.9 %,58 %,Very Good,Very Good,Good,7.63 x 7.76 x 5.07 mm,1.02,n/a,None,Faint,D113838754,"$11,210"
13672,Round,1.29 ct.,F,VS1,Super Ideal,GIA,62.8 %,55 %,Excellent,Excellent,Excellent,6.88x6.92x4.34 mm,1.01,Thin - Sl. Thick,None,None,D113848994,"$11,214"
13673,Round,1.70 ct.,J,VVS2,Ideal,GIA,60.9 %,61 %,Excellent,Excellent,Excellent,7.64x7.69x4.67 mm,1.01,n/a,None,Faint,D113119094,"$11,220"
13674,Round,1.70 ct.,E,SI2,Excellent,GIA,59.0 %,62 %,Excellent,Excellent,Excellent,7.76x7.77x4.58 mm,1.00,n/a,n/a,Medium,D113233575,"$11,224"
13675,Round,1.07 ct.,E,VVS2,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,6.47x6.51x4.05 mm,1.01,Medium - Sl. Thick,None,None,D113651838,"$11,226"
13676,Round,1.01 ct.,D,VVS2,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,6.37x6.41x3.99 mm,1.01,Medium - Sl. Thick,None,None,D113848547,"$11,226"
13677,Round,1.50 ct.,I,VVS1,Ideal,GIA,61.0 %,62 %,Excellent,Excellent,Excellent,7.38x7.34x4.49 mm,1.01,n/a,None,None,D112317624,"$11,229"
13678,Round,1.60 ct.,H,SI1,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,7.41 x 7.46 x 4.63 mm,1.01,n/a,None,None,D113691445,"$11,229"
13679,Round,1.71 ct.,I,SI1,Super Ideal,GIA,62.7 %,57 %,Excellent,Very Good,Excellent,7.65x7.58x4.78 mm,1.01,Thin - Sl. Thick,None,None,D1166825,"$11,231"
13680,Round,1.70 ct.,J,VVS2,Super Ideal,GIA,62.7 %,59 %,Excellent,Excellent,Excellent,7.57x7.61x4.76 mm,1.01,Medium - Sl. Thick,None,None,D113298892,"$11,231"
13681,Round,1.31 ct.,G,VVS2,Super Ideal,GIA,62.0 %,59 %,Excellent,Excellent,Excellent,7.00x6.98x4.33 mm,1.00,n/a,None,None,D112317847,"$11,234"
13682,Round,1.01 ct.,D,IF,Very Good,GIA,67.0 %,57 %,Excellent,Very Good,Good,6.03x6.14x4.08 mm,1.02,Sl. Thick - V. Thick,None,None,D113238645,"$11,235"
13683,Round,1.50 ct.,I,VVS1,Super Ideal,GIA,62.8 %,58 %,Excellent,Excellent,Excellent,7.3x7.25x4.57 mm,1.01,Medium - Sl. Thick,n/a,None,D113850195,"$11,241"
13684,Round,1.71 ct.,I,SI1,Super Ideal,GIA,62.6 %,58 %,Excellent,Excellent,Excellent,7.59x7.63x4.76 mm,1.01,Medium - Sl. Thick,None,Faint,D113506427,"$11,243"
13685,Round,1.71 ct.,J,VVS2,Super Ideal,GIA,62.0 %,60 %,Excellent,Excellent,Excellent,7.6x7.65x4.73 mm,1.01,Sl. Thick,None,None,D113479570,"$11,248"
13686,Round,1.90 ct.,J,SI1,Super Ideal,GIA,63.4 %,56 %,Excellent,Excellent,Excellent,7.82x7.88x4.98 mm,1.01,Medium - Sl. Thick,None,None,D113851000,"$11,249"
13687,Round,1.20 ct.,F,VS1,Super Ideal,GIA,62.8 %,60 %,Excellent,Excellent,Excellent,6.72x6.77x4.24 mm,1.01,Medium - Sl. Thick,None,None,D113688006,"$11,260"
13688,Round,1.50 ct.,H,VS1,Super Ideal,GIA,60.2 %,60 %,Excellent,Excellent,Excellent,7.39x7.43x4.46 mm,1.01,Medium - Sl. Thick,None,Medium,D113633468,"$11,262"
13689,Round,1.00 ct.,D,VVS2,Super Ideal,GIA,63.4 %,56 %,Excellent,Excellent,Excellent,6.31x6.35x4.01 mm,1.01,Medium - Sl. Thick,None,None,D113838390,"$11,265"
13690,Round,1.00 ct.,D,VVS2,Super Ideal,GIA,62.6 %,54 %,Excellent,Excellent,Excellent,6.35x6.39x3.99 mm,1.01,Medium - Sl. Thick,None,None,D113848377,"$11,265"
13691,Round,1.26 ct.,F,VS1,Super Ideal,GIA,63.1 %,56 %,Excellent,Excellent,Excellent,6.85x6.88x4.33 mm,1.00,n/a,None,None,D113563266,"$11,270"
13692,Round,1.25 ct.,D,VS2,Super Ideal,GIA,62.8 %,58 %,Excellent,Excellent,Excellent,6.81 x 6.85 x 4.29 mm,1.01,n/a,None,None,D113511130,"$11,271"
13693,Round,2.01 ct.,K,SI1,Super Ideal,GIA,61.8 %,59 %,Excellent,Excellent,Excellent,8.05x8.10x4.99 mm,1.01,Medium - Sl. Thick,None,None,D113686340,"$11,284"
13694,Round,1.40 ct.,H,VVS2,Super Ideal,GIA,62.1 %,58 %,Excellent,Excellent,Excellent,7.11x7.15x4.43 mm,1.01,Medium - Sl. Thick,None,None,D112008611,"$11,285"
13695,Round,1.40 ct.,G,VS2,Super Ideal,GIA,61.9 %,59 %,Excellent,Excellent,Excellent,7.17x7.22x4.46 mm,1.01,n/a,None,None,D112884634,"$11,285"
13696,Round,1.50 ct.,G,SI1,Super Ideal,GIA,62.9 %,59 %,Excellent,Excellent,Excellent,7.26x7.31x4.58 mm,1.01,Sl. Thick,None,None,D113556018,"$11,287"
13697,Round,2.30 ct.,K,SI2,Ideal,GIA,63.6 %,56 %,Excellent,Excellent,Excellent,8.30x8.36x5.30 mm,1.01,Medium - Sl. Thick,None,Medium,D113848931,"$11,289"
13698,Round,1.50 ct.,D,SI1,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,7.3x7.25x4.55 mm,1.01,Medium - Sl. Thick,None,Medium,D113626350,"$11,290"
13699,Round,1.53 ct.,I,VVS1,Ideal,GIA,59.4 %,60 %,Excellent,Excellent,Excellent,7.51 x 7.54 x 4.47 mm,1.00,n/a,None,None,D111607745,"$11,299"
13700,Round,1.52 ct.,H,VS2,Super Ideal,GIA,61.2 %,59 %,Excellent,Excellent,Excellent,7.45x7.4x4.54 mm,1.01,n/a,n/a,None,D113673556,"$11,299"
13701,Round,1.70 ct.,G,SI2,Super Ideal,GIA,60.7 %,59 %,Excellent,Excellent,Excellent,7.68x7.73x4.68 mm,1.01,Thin - Sl. Thick,None,None,D113722606,"$11,299"
13702,Round,1.50 ct.,I,SI2,Super Ideal,GIA,62.1 %,59 %,Excellent,Excellent,Excellent,7.31x7.26x4.52 mm,1.01,n/a,None,Medium,D13233523,"$11,301"
13703,Round,1.02 ct.,F,IF,Super Ideal,GIA,62.9 %,56 %,Excellent,Excellent,Excellent,6.43x6.38x4.03 mm,1.01,Medium - Sl. Thick,None,None,D113626291,"$11,304"
13704,Round,1.50 ct.,E,SI1,Super Ideal,GIA,61.9 %,55 %,Excellent,Excellent,Excellent,7.34x7.39x4.56 mm,1.01,n/a,None,None,D113283331,"$11,307"
13705,Round,1.20 ct.,E,VVS2,Super Ideal,GIA,62.9 %,55 %,Excellent,Excellent,Excellent,6.73x6.78x4.25 mm,1.01,n/a,None,None,D113402320,"$11,311"
13706,Round,1.63 ct.,H,SI1,Super Ideal,GIA,61.8 %,58 %,Excellent,Excellent,Excellent,7.49x7.52x4.64 mm,1.00,Medium - Sl. Thick,None,None,D113396156,"$11,325"
13707,Round,1.03 ct.,E,VVS1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,6.38x6.43x4.01 mm,1.01,n/a,n/a,None,D112349866,"$11,333"
13708,Round,1.40 ct.,E,VS2,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,7.08 x 7.13 x 4.44 mm,1.01,n/a,None,None,D113477623,"$11,333"
13709,Round,1.07 ct.,D,VVS2,Super Ideal,GIA,60.1 %,59 %,Excellent,Excellent,Excellent,6.62x6.65x3.99 mm,1.00,n/a,None,None,D112988607,"$11,336"
13710,Round,1.52 ct.,H,VS2,Ideal,GIA,60.4 %,62 %,Excellent,Excellent,Excellent,7.4x7.46x4.48 mm,1.01,Sl. Thick,None,None,D113121842,"$11,344"
13711,Round,1.60 ct.,I,VS1,Ideal,GIA,62.9 %,58 %,Excellent,Excellent,Good,7.44x7.39x4.67 mm,1.01,n/a,n/a,None,D113598427,"$11,344"
13712,Round,1.01 ct.,D,VVS2,Ideal,GIA,61.7 %,61 %,Excellent,Excellent,Excellent,6.45x6.39x3.96 mm,1.01,n/a,None,None,D113493626,"$11,353"
13713,Round,1.50 ct.,I,VS1,Ideal,GIA,61.6 %,61 %,Excellent,Excellent,Excellent,7.32x7.36x4.52 mm,1.01,Medium - Sl. Thick,None,None,D113626583,"$11,364"
13714,Round,1.50 ct.,I,VS1,Super Ideal,GIA,62.8 %,56 %,Excellent,Excellent,Excellent,7.27x7.31x4.58 mm,1.01,Medium - Sl. Thick,None,None,D113701634,"$11,364"
13715,Round,1.50 ct.,I,VS1,Super Ideal,GIA,61.0 %,60 %,Excellent,Excellent,Excellent,7.33x7.37x4.48 mm,1.01,Thin - Sl. Thick,None,None,D113823032,"$11,369"
13716,Round,1.00 ct.,D,IF,Very Good,GIA,64.6 %,57 %,Excellent,Very Good,Very Good,6.2x6.26x4.03 mm,1.01,Sl. Thick - Thick,None,None,D112690076,"$11,374"
13717,Round,1.00 ct.,D,IF,Excellent,GIA,64.5 %,57 %,Excellent,Very Good,Very Good,6.22x6.31x4.04 mm,1.01,n/a,None,None,D113233213,"$11,374"
13718,Round,1.81 ct.,E,SI2,Super Ideal,GIA,62.9 %,57 %,Excellent,Excellent,Excellent,7.73x7.67x4.85 mm,1.01,Sl. Thick,n/a,Strong,D14187277,"$11,376"
13719,Round,1.02 ct.,E,VVS1,Super Ideal,GIA,62.2 %,59 %,Excellent,Excellent,Excellent,6.46x6.42x4.01 mm,1.01,Sl. Thick,None,None,D113515504,"$11,377"
13720,Round,1.01 ct.,D,VVS2,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,6.35x6.40x4.00 mm,1.01,Thin - Sl. Thick,None,None,D113838071,"$11,377"
