,Shape,Price,Carat,Color,Clarity,Polish,Symmetry,Fluorescence,Depth,Table,L/W,Price/Ct,Culet,Stock No.,Delivery Date,Cut
9625,Princess,"$6,529",1.02,E,VVS1,Excellent,Excellent,None,74.7,71.0,1.00,"$6,401",None,LD15662806,Jun 4,Very Good
9626,Cushion,"$6,554",1.51,H,SI1,Excellent,Excellent,None,69.3,63.0,1.05,"$4,340",None,LD15648875,Jun 4,Very Good
9627,Cushion,"$6,698",1.56,G,SI2,Excellent,Very Good,None,66.2,65.0,1.10,"$4,294",None,LD14343154,Jun 2,Very Good
9628,Princess,"$6,678",1.51,J,VS1,Excellent,Very Good,Faint,67.9,72.0,1.00,"$4,423",None,LD15687112,Jun 1,Very Good
9629,Princess,"$6,601",1.00,E,VVS2,Excellent,Excellent,None,74.7,71.0,1.00,"$6,601",None,LD15650839,May 28,Very Good
9630,Cushion,"$6,606",1.02,F,VVS1,Excellent,Excellent,None,67.2,61.0,1.10,"$6,476",None,LD15715114,May 28,Very Good
9631,Cushion,"$6,608",1.02,F,IF,Excellent,Excellent,None,68.1,58.0,1.01,"$6,478",None,LD14756535,May 28,Very Good
9632,Cushion,"$6,619",1.09,D,VVS1,Excellent,Excellent,Medium,66.7,61.0,1.15,"$6,072",None,LD15061600,May 28,Very Good
9633,Cushion,"$6,645",1.12,E,VVS1,Excellent,Excellent,Faint,67.1,62.0,1.05,"$5,933",None,LD15486768,May 28,Very Good
9634,Cushion,"$6,667",1.05,F,VVS1,Excellent,Excellent,None,66.9,60.0,1.10,"$6,350",None,LD15707217,May 28,Very Good
9635,Cushion,"$6,686",1.11,E,VVS2,Excellent,Excellent,None,68.0,61.0,1.12,"$6,023",None,LD15715086,May 28,Very Good
9636,Cushion,"$6,678",1.01,D,VVS2,Excellent,Excellent,Faint,68.6,63.0,1.01,"$6,612",None,LD15642560,May 27,Very Good
9637,Cushion,"$6,680",1.50,I,SI1,Excellent,Excellent,None,68.5,63.0,1.07,"$4,453",None,LD15592920,May 27,Very Good
9638,Princess,"$6,610",1.01,E,VVS1,Excellent,Very Good,None,72.1,73.0,1.02,"$6,545",None,LD15730245,May 26,Very Good
9639,Cushion,"$6,640",1.20,E,VS1,Very Good,Very Good,None,67.4,62.0,1.01,"$5,533",None,LD15654702,May 26,Very Good
9640,Cushion,"$6,645",1.02,E,IF,Excellent,Excellent,None,59.2,61.0,1.07,"$6,515",None,LD14754461,May 26,Very Good
9641,Cushion,"$6,656",1.51,J,VS2,Very Good,Excellent,None,67.7,63.0,1.02,"$4,408",None,LD15593559,May 26,Very Good
9642,Cushion,"$6,682",1.51,H,SI2,Excellent,Very Good,None,69.4,66.0,1.09,"$4,425",None,LD15703310,May 26,Very Good
9643,Cushion,"$6,683",1.00,D,VVS1,Excellent,Very Good,None,67.7,65.0,1.15,"$6,683",None,LD15194999,May 26,Very Good
9644,Cushion,"$6,696",1.30,G,VS1,Excellent,Excellent,None,69.8,63.0,1.03,"$5,151",None,LD15696103,May 26,Good
9645,Radiant,"$6,649",1.01,D,VS1,Very Good,Good,None,72.2,74.0,1.29,"$6,583",None,LD13411279,Apr 28,Very Good
9646,Cushion,"$6,673",1.30,G,SI1,Excellent,Excellent,None,68.8,61.0,1.10,"$5,133",None,LD15305075,Apr 27,Very Good
9647,Cushion,"$6,687",1.23,D,VS1,Excellent,Excellent,Strong Blue,67.5,59.0,1.25,"$5,437",None,LD15058001,Apr 27,Very Good
9648,Cushion,"$6,618",1.02,D,VVS2,Excellent,Very Good,None,70.4,58.0,1.17,"$6,488",None,LD15451241,Apr 26,Good
9649,Princess,"$6,637",1.61,K,VVS1,Excellent,Excellent,None,74.9,69.0,1.03,"$4,122",None,LD15470292,Apr 26,Very Good
9650,Cushion,"$6,653",1.01,D,VVS2,Excellent,Very Good,None,67.9,62.0,1.10,"$6,587",None,LD15194282,Apr 26,Very Good
9651,Cushion,"$6,693",1.02,D,VVS2,Excellent,Excellent,None,69.0,59.0,1.12,"$6,562",None,LD14732671,Apr 26,Very Good
9652,Cushion,"$6,695",1.42,F,VS1,Excellent,Very Good,Medium,70.1,59.0,1.16,"$4,715",None,LD14945427,Apr 26,Good
9653,Cushion,"$6,608",1.51,G,SI2,Excellent,Excellent,None,68.9,62.0,1.00,"$4,376",None,LD15419126,Apr 20,Very Good
9654,Cushion,"$6,628",1.20,D,VS1,Excellent,Very Good,None,69.9,60.0,1.04,"$5,523",None,LD15559147,Apr 20,Good
9655,Cushion,"$6,649",1.51,I,VS2,Very Good,Good,None,69.1,69.0,1.04,"$4,403",None,LD15116018,Apr 20,Good
9656,Cushion,"$6,654",1.07,E,VVS2,Excellent,Excellent,None,68.1,63.0,1.15,"$6,219",None,LD15419157,Apr 20,Very Good
9657,Cushion,"$6,601",1.70,J,SI2,Very Good,Very Good,None,70.0,59.0,1.00,"$3,883",None,LD14588622,Apr 19,Good
9658,Princess,"$6,610",1.01,E,VVS1,Excellent,Excellent,None,72.6,73.0,1.02,"$6,545",None,LD15673040,Apr 19,Very Good
9659,Princess,"$6,610",1.01,E,VVS1,Excellent,Very Good,None,71.9,71.0,1.02,"$6,545",None,LD15673099,Apr 19,Very Good
9660,Cushion,"$6,612",1.52,I,SI2,Very Good,Very Good,Medium,61.8,67.0,1.11,"$4,350",None,LD13589835,Apr 19,Good
9661,Radiant,"$6,615",1.50,J,SI2,Excellent,Excellent,None,70.4,66.0,1.26,"$4,410",None,LD15165358,Apr 19,Very Good
9662,Radiant,"$6,620",1.50,J,VVS1,Excellent,Very Good,None,68.8,66.0,1.25,"$4,413",None,LD15535315,Apr 19,Very Good
9663,Radiant,"$6,629",1.30,H,VVS2,Excellent,Excellent,Faint,66.0,67.0,1.26,"$5,099",None,LD15642324,Apr 19,Very Good
9664,Cushion,"$6,645",1.04,G,IF,Excellent,Very Good,None,65.8,57.0,1.12,"$6,389",None,LD03051030,Apr 19,Very Good
9665,Cushion,"$6,645",1.30,E,SI1,Excellent,Excellent,Faint,69.5,61.0,1.15,"$5,112",None,LD15346009,Apr 19,Very Good
9666,Princess,"$6,646",1.06,F,VVS1,Excellent,Excellent,None,72.4,72.0,1.00,"$6,270",None,LD15733505,Apr 19,Very Good
9667,Radiant,"$6,647",1.51,J,VS2,Excellent,Excellent,None,67.8,68.0,1.28,"$4,402",None,LD14885084,Apr 19,Very Good
9668,Cushion,"$6,649",1.51,I,VS2,Excellent,Very Good,Strong,69.7,63.0,1.16,"$4,403",None,LD15744179,Apr 19,Good
9669,Radiant,"$6,650",1.28,E,SI1,Excellent,Excellent,Strong,66.2,64.0,1.31,"$5,195",None,LD14044510,Apr 19,Very Good
9670,Princess,"$6,653",1.12,G,VS2,Very Good,Very Good,None,73.9,69.0,1.02,"$5,940",None,LD03029143,Apr 19,Very Good
9671,Cushion,"$6,677",1.06,F,VVS1,Very Good,Good,None,69.1,63.0,1.02,"$6,299",None,LD09015239,Apr 19,Very Good
9672,Cushion,"$6,681",1.08,D,VS1,Very Good,Good,Faint,69.7,58.0,1.25,"$6,186",None,LD13959763,Apr 19,Good
9673,Cushion,"$6,683",1.01,E,VS1,Very Good,Good,None,59.7,60.0,1.12,"$6,617",Very Small,LD02221701,Apr 19,Very Good
9674,Radiant,"$6,685",1.01,D,VVS2,Very Good,Excellent,None,64.7,67.0,1.32,"$6,619",None,LD15535336,Apr 19,Very Good
9675,Princess,"$6,689",1.50,J,VS1,Very Good,Very Good,None,72.1,72.0,1.00,"$4,459",None,LD15751072,Apr 19,Very Good
9676,Cushion,"$6,692",1.20,E,VS2,Excellent,Excellent,Faint,67.5,64.0,1.11,"$5,577",None,LD15632824,Apr 19,Very Good
9677,Radiant,"$6,618",1.51,J,VS2,Excellent,Very Good,None,67.2,66.0,1.30,"$4,383",None,LD14308502,Apr 16,Very Good
9678,Radiant,"$6,688",1.21,G,VS2,Very Good,Good,None,68.5,69.0,1.19,"$5,527",None,LD13257018,Apr 16,Very Good
9679,Princess,"$6,696",1.23,F,SI1,Excellent,Very Good,None,74.3,73.0,1.03,"$5,444",None,LD04685693,Apr 16,Very Good
9680,Princess,"$6,640",1.02,D,VS2,Excellent,Excellent,None,69.8,73.0,1.02,"$6,510",None,LD07911826,Apr 15,Very Good
9681,Princess,"$6,662",0.91,E,VVS1,Excellent,Excellent,None,71.2,69.0,1.00,"$7,321",None,LD04112854,Apr 15,Very Good
9682,Princess,"$6,662",0.91,E,VVS1,Excellent,Excellent,None,67.2,70.0,1.00,"$7,321",None,LD04731465,Apr 15,Very Good
9683,Cushion,"$6,749",1.02,F,VVS2,Excellent,Excellent,Faint,75.5,56.0,1.03,"$6,617",None,LD14869532,Apr 13,Astor Ideal
9684,Princess,"$6,795",1.10,D,VS2,Excellent,Excellent,None,68.6,72.0,1.01,"$6,177",None,LD07720673,Apr 13,Very Good
9685,Princess,"$6,705",1.03,E,VS1,Excellent,Excellent,None,70.3,72.0,1.01,"$6,510",None,LD15395504,Apr 15,Very Good
9686,Princess,"$6,750",1.26,H,SI1,Excellent,Excellent,None,71.7,70.0,1.01,"$5,357",None,LD06788229,Apr 15,Very Good
9687,Cushion,"$6,761",1.30,E,VS1,Excellent,Very Good,Strong,71.4,65.0,1.20,"$5,201",None,LD14947356,Apr 15,Good
9688,Cushion,"$6,701",1.51,I,SI1,Excellent,Excellent,None,67.1,62.0,1.09,"$4,438",None,LD14196358,Apr 16,Very Good
9689,Cushion,"$6,704",1.15,E,VS1,Excellent,Very Good,Faint,68.6,65.0,1.09,"$5,830",None,LD09381238,Apr 16,Very Good
9690,Princess,"$6,722",1.25,E,SI2,Excellent,Very Good,None,74.3,71.0,1.02,"$5,378",None,LD04685685,Apr 16,Very Good
9691,Princess,"$6,729",1.26,G,VS2,Excellent,Good,None,68.4,77.0,1.04,"$5,340",None,LD13257715,Apr 16,Good
9692,Princess,"$6,779",1.21,F,VS2,Excellent,Very Good,None,68.6,68.0,1.03,"$5,602",None,LD12680651,Apr 16,Very Good
9693,Cushion,"$6,702",1.70,J,SI2,Very Good,Very Good,None,66.2,62.0,1.05,"$3,942",None,LD15227570,Apr 19,Very Good
9694,Cushion,"$6,704",1.22,G,VS1,Very Good,Very Good,Faint,68.7,63.0,1.16,"$5,495",None,LD01578842,Apr 19,Very Good
9695,Cushion,"$6,709",1.05,E,VVS2,Excellent,Excellent,None,66.0,61.0,1.01,"$6,390",None,LD13962122,Apr 19,Very Good
9696,Radiant,"$6,720",1.52,I,SI1,Very Good,Very Good,None,70.5,68.0,1.24,"$4,421",None,LD15738050,Apr 19,Very Good
9697,Radiant,"$6,725",1.50,I,VS2,Very Good,Very Good,Medium,74.5,68.0,1.26,"$4,483",None,LD14267249,Apr 19,Good
9698,Radiant,"$6,742",1.51,I,SI2,Excellent,Excellent,None,64.9,64.0,1.04,"$4,465",None,LD15728931,Apr 19,Very Good
9699,Cushion,"$6,747",1.20,D,VS1,Excellent,Excellent,Medium,69.8,62.0,1.09,"$5,622",None,LD15651841,Apr 19,Good
9700,Cushion,"$6,748",1.50,I,SI1,Excellent,Excellent,None,68.2,63.0,1.06,"$4,499",None,LD14318851,Apr 19,Very Good
9701,Cushion,"$6,748",1.50,I,SI1,Excellent,Very Good,None,70.1,61.0,1.00,"$4,499",None,LD14494881,Apr 19,Good
9702,Cushion,"$6,770",1.51,J,VVS1,Excellent,Excellent,None,67.8,60.0,1.02,"$4,483",None,LD15281893,Apr 19,Very Good
9703,Radiant,"$6,770",1.31,I,VVS1,Excellent,Excellent,None,65.8,64.0,1.36,"$5,168",None,LD15592473,Apr 19,Very Good
9704,Cushion,"$6,772",1.31,H,VS1,Excellent,Excellent,None,67.1,68.0,1.16,"$5,169",None,LD15644184,Apr 19,Good
9705,Cushion,"$6,776",1.50,J,SI1,Excellent,Excellent,None,69.2,61.0,1.14,"$4,517",None,LD14240065,Apr 19,Very Good
9706,Cushion,"$6,782",1.30,G,VS2,Excellent,Excellent,None,69.6,61.0,1.03,"$5,217",None,LD15383925,Apr 19,Good
9707,Radiant,"$6,787",1.52,I,SI2,Excellent,Excellent,None,68.9,66.0,1.01,"$4,465",None,LD15728930,Apr 19,Very Good
9708,Cushion,"$6,793",1.00,E,VVS1,Excellent,Very Good,None,65.2,60.0,1.06,"$6,793",None,LD07542595,Apr 19,Very Good
9709,Cushion,"$6,793",1.51,I,SI1,Excellent,Very Good,None,69.0,61.0,1.03,"$4,499",None,LD14709003,Apr 19,Very Good
9710,Princess,"$6,794",1.49,J,VS1,Very Good,Very Good,None,72.6,74.0,1.01,"$4,560",None,LD15692117,Apr 19,Very Good
9711,Cushion,"$6,798",1.20,G,VVS1,Excellent,Excellent,None,68.0,62.0,1.10,"$5,665",None,LD14187782,Apr 19,Very Good
9712,Cushion,"$6,739",1.57,H,SI1,Excellent,Excellent,Faint,68.0,61.0,1.10,"$4,292",None,LD15394657,Apr 20,Very Good
9713,Cushion,"$6,776",1.70,J,SI1,Excellent,Very Good,None,67.4,58.0,1.07,"$3,986",None,LD15206544,Apr 20,Very Good
9714,Cushion,"$6,767",1.70,J,VVS2,Excellent,Excellent,Medium,67.9,60.0,1.02,"$3,981",None,LD15634400,Apr 21,Very Good
9715,Princess,"$6,751",1.51,J,VVS2,Excellent,Excellent,None,72.6,72.0,1.00,"$4,471",None,LD15573717,Apr 26,Very Good
9716,Radiant,"$6,753",1.50,J,VS2,Excellent,Excellent,None,70.8,66.0,1.32,"$4,502",None,LD15522776,Apr 26,Very Good
9717,Cushion,"$6,787",1.02,D,VVS1,Excellent,Very Good,None,70.5,57.0,1.26,"$6,654",None,LD14785244,Apr 26,Good
9718,Cushion,"$6,787",1.01,E,VVS1,Excellent,Very Good,None,69.3,59.0,1.15,"$6,720",None,LD15244817,Apr 26,Very Good
9719,Cushion,"$6,734",1.02,D,VVS1,Very Good,Good,Faint Blue,65.0,54.0,1.14,"$6,602",None,LD13996257,Apr 27,Good
9720,Cushion,"$6,754",1.30,D,SI1,Very Good,Good,Medium Blue,69.7,63.0,1.10,"$5,195",None,LD14801843,Apr 27,Good
9721,Cushion,"$6,778",1.41,I,VS1,Excellent,Very Good,None,69.6,63.0,1.09,"$4,807",None,LD15469267,Apr 27,Good
9722,Cushion,"$6,786",1.09,E,VVS2,Excellent,Very Good,None,67.5,61.0,1.07,"$6,226",None,LD14669369,Apr 27,Very Good
9723,Princess,"$6,740",1.01,E,VVS2,Very Good,Very Good,None,71.6,70.0,1.01,"$6,673",None,LD13411303,Apr 28,Very Good
9724,Cushion,"$6,792",1.51,I,SI1,Excellent,Very Good,None,71.8,61.0,1.08,"$4,498",None,LD15566439,Apr 28,Good
9725,Cushion,"$6,705",1.51,I,SI2,Excellent,Excellent,None,70.0,63.0,1.06,"$4,440",None,LD15557702,May 26,Good
9726,Princess,"$6,732",1.59,H,SI2,Very Good,Excellent,Medium,79.0,69.0,1.04,"$4,234",None,LD15241708,May 26,Good
9727,Cushion,"$6,750",1.50,H,SI2,Excellent,Very Good,None,71.2,60.0,1.09,"$4,500",None,LD15551607,May 26,Good
9728,Cushion,"$6,770",1.51,J,VVS1,Excellent,Excellent,Faint,68.1,66.0,1.10,"$4,483",None,LD15748174,May 26,Very Good
9729,Radiant,"$6,789",1.50,J,VS2,Very Good,Excellent,Faint,68.8,65.0,1.44,"$4,526",None,LD15510499,May 26,Very Good
9730,Cushion,"$6,796",1.01,E,VVS1,Excellent,Excellent,Faint,68.4,64.0,1.03,"$6,729",None,LD15686086,May 27,Very Good
9731,Cushion,"$6,730",1.07,D,VVS2,Excellent,Excellent,None,65.3,60.0,1.01,"$6,290",None,LD15329046,May 28,Very Good
9732,Princess,"$6,731",1.10,G,VVS1,Excellent,Excellent,None,71.5,71.0,1.01,"$6,119",None,LD15625050,May 28,Very Good
9733,Cushion,"$6,739",1.54,G,SI2,Excellent,Excellent,None,67.4,59.0,1.14,"$4,376",None,LD14837167,May 28,Very Good
9734,Cushion,"$6,748",1.00,E,IF,Excellent,Excellent,None,69.2,59.0,1.14,"$6,748",None,LD15138144,May 28,Very Good
9735,Princess,"$6,799",1.01,D,VS1,Excellent,Excellent,None,72.8,71.0,1.00,"$6,732",None,LD15720066,May 28,Very Good
9736,Cushion,"$6,800",1.05,F,VVS1,Excellent,Excellent,None,68.2,59.0,1.09,"$6,476",None,LD15590408,May 28,Very Good
9737,Princess,"$6,748",1.50,J,VS2,Very Good,Very Good,None,73.0,73.0,1.03,"$4,499",None,LD15687111,Jun 1,Very Good
9738,Princess,"$6,783",1.00,E,VVS1,Excellent,Very Good,None,72.7,71.0,1.02,"$6,783",None,LD15699159,Jun 1,Very Good
9739,Radiant,"$6,788",1.52,J,VS2,Excellent,Excellent,None,68.9,67.0,1.30,"$4,466",None,LD15279391,Jun 2,Very Good
9740,Princess,"$6,774",1.50,K,VVS2,Excellent,Excellent,None,70.9,73.0,1.02,"$4,516",None,LD15752974,Jun 4,Very Good
9741,Princess,"$6,837",1.20,F,VS1,Excellent,Excellent,Faint,75.6,72.0,1.01,"$5,698",None,LD15752356,Jun 4,Good
9742,Princess,"$6,844",1.20,G,VS1,Excellent,Very Good,None,72.7,71.0,1.02,"$5,703",None,LD15699189,Jun 1,Very Good
9743,Cushion,"$6,800",1.05,F,VVS1,Excellent,Excellent,None,68.2,59.0,1.09,"$6,476",None,LD15590408,May 28,Very Good
9744,Cushion,"$6,825",1.52,D,SI2,Excellent,Excellent,Medium,66.8,59.0,1.08,"$4,490",None,LD15578087,May 28,Very Good
9745,Cushion,"$6,843",1.10,E,VVS1,Excellent,Excellent,None,65.8,61.0,1.10,"$6,221",None,LD14919455,May 28,Very Good
9746,Cushion,"$6,846",1.00,D,VVS2,Excellent,Excellent,None,68.0,60.0,1.05,"$6,846",None,LD15707238,May 28,Very Good
9747,Princess,"$6,884",1.00,E,VVS1,Excellent,Excellent,None,74.1,73.0,1.01,"$6,884",None,LD15378093,May 28,Very Good
9748,Princess,"$6,803",1.01,D,VVS1,Excellent,Very Good,Faint,72.9,74.0,1.04,"$6,736",None,LD15668801,May 26,Very Good
9749,Cushion,"$6,825",1.50,F,SI2,Excellent,Excellent,None,67.4,63.0,1.00,"$4,550",None,LD14435768,May 26,Very Good
9750,Cushion,"$6,855",1.70,J,SI1,Excellent,Excellent,None,71.8,62.0,1.03,"$4,032",None,LD15195035,May 26,Good
9751,Cushion,"$6,873",1.22,D,VS2,Excellent,Excellent,None,68.6,61.0,1.09,"$5,634",None,LD15442125,May 26,Very Good
9752,Cushion,"$6,882",1.23,E,VVS2,Excellent,Excellent,Strong,68.8,60.0,1.05,"$5,595",None,LD15726315,May 26,Very Good
9753,Cushion,"$6,889",1.50,H,SI2,Excellent,Excellent,None,67.5,60.0,1.00,"$4,593",None,LD14399186,May 26,Very Good
9754,Radiant,"$6,823",1.50,J,SI1,Very Good,Good,None,67.5,69.0,1.26,"$4,549",None,LD15516796,Apr 27,Very Good
9755,Cushion,"$6,860",1.40,I,VS1,Very Good,Very Good,None,69.5,64.0,1.06,"$4,900",None,LD15542163,Apr 27,Very Good
9756,Cushion,"$6,837",1.01,E,IF,Excellent,Very Good,None,67.7,59.0,1.15,"$6,769",None,LD15205064,Apr 26,Very Good
9757,Cushion,"$6,802",1.03,F,VVS1,Excellent,Excellent,None,67.7,62.0,1.01,"$6,604",None,LD15542216,Apr 23,Very Good
9758,Princess,"$6,895",1.52,D,SI2,Very Good,Very Good,None,71.1,78.0,1.04,"$4,536",None,LD15454403,Apr 23,Good
9759,Cushion,"$6,825",1.51,H,SI2,Very Good,Very Good,None,69.0,68.0,1.00,"$4,520",None,LD13402963,Apr 21,Good
9760,Cushion,"$6,857",1.50,H,SI2,Very Good,Good,Faint,66.9,66.0,1.10,"$4,571",None,LD12393354,Apr 21,Very Good
9761,Radiant,"$6,813",1.50,J,VS2,Excellent,Excellent,None,68.9,62.0,1.30,"$4,542",None,LD15406842,Apr 20,Very Good
9762,Radiant,"$6,857",1.50,H,SI2,Excellent,Very Good,None,69.3,65.0,1.23,"$4,571",None,LD15418313,Apr 20,Very Good
9763,Cushion,"$6,887",1.20,D,VS2,Excellent,Excellent,None,69.4,63.0,1.20,"$5,739",None,LD15659976,Apr 20,Very Good
9764,Cushion,"$6,891",1.65,I,SI2,Excellent,Excellent,None,68.2,59.0,1.02,"$4,176",None,LD15421281,Apr 20,Very Good
9765,Cushion,"$6,897",1.03,E,VVS2,Very Good,Very Good,None,62.9,56.0,1.26,"$6,696",Medium,LD13673940,Apr 20,Very Good
9766,Princess,"$6,804",1.26,G,VVS1,Very Good,Very Good,None,73.2,69.0,1.01,"$5,400",None,LD15515971,Apr 19,Very Good
9767,Cushion,"$6,814",1.30,G,VS1,Excellent,Very Good,None,69.8,60.0,1.08,"$5,242",None,LD14708815,Apr 19,Good
9768,Cushion,"$6,816",1.27,H,VVS2,Excellent,Very Good,None,67.9,62.0,1.10,"$5,367",None,LD13139840,Apr 19,Very Good
9769,Princess,"$6,819",1.01,D,VVS1,Very Good,Good,Faint,73.7,71.0,1.02,"$6,751",None,LD14545892,Apr 19,Very Good
9770,Cushion,"$6,838",1.01,F,VVS1,Excellent,Very Good,None,68.2,64.0,1.01,"$6,770",None,LD14700770,Apr 19,Very Good
9771,Cushion,"$6,838",1.52,I,SI1,Excellent,Very Good,None,69.4,60.0,1.04,"$4,499",None,LD14708802,Apr 19,Very Good
9772,Radiant,"$6,859",1.20,D,VS2,Excellent,Very Good,None,66.9,65.0,1.25,"$5,716",None,LD15213473,Apr 19,Very Good
9773,Cushion,"$6,866",1.54,I,SI2,Excellent,Excellent,Faint,71.3,60.0,1.03,"$4,458",None,LD15289569,Apr 19,Good
9774,Princess,"$6,867",1.12,D,VVS2,Very Good,Very Good,Faint,72.8,80.0,1.03,"$6,131",None,LD14692931,Apr 19,Good
9775,Princess,"$6,870",1.02,D,VVS1,Very Good,Good,None,67.0,69.0,1.02,"$6,735",None,LD15245086,Apr 19,Very Good
9776,Cushion,"$6,874",1.01,G,VVS1,Excellent,Excellent,None,67.7,61.0,1.09,"$6,806",Very Small,LD01845524,Apr 19,Very Good
9777,Cushion,"$6,877",1.03,F,IF,Very Good,Very Good,Faint,69.7,64.0,1.12,"$6,677",None,LD06526602,Apr 19,Good
9778,Cushion,"$6,882",1.70,J,SI1,Very Good,Very Good,None,69.1,68.0,1.02,"$4,048",None,LD15641927,Apr 19,Good
9779,Radiant,"$6,881",1.40,E,SI2,Excellent,Excellent,None,69.6,69.0,1.31,"$4,915",None,LD15621188,Apr 16,Very Good
9780,Radiant,"$6,889",1.50,I,SI1,Excellent,Excellent,Strong Blue,70.5,65.0,1.26,"$4,593",None,LD15675384,Apr 16,Very Good
9781,Radiant,"$6,893",1.20,F,VS2,Very Good,Good,None,68.7,69.0,1.18,"$5,744",None,LD13181439,Apr 16,Very Good
9782,Princess,"$6,897",1.02,G,IF,Excellent,Excellent,None,70.4,71.0,1.02,"$6,762",None,LD01599341,Apr 15,Very Good
9783,Radiant,"$6,908",1.50,I,SI2,Excellent,Excellent,None,68.9,66.0,1.26,"$4,605",None,LD15666515,Jun 4,Very Good
9784,Radiant,"$6,916",1.50,I,VS2,Excellent,Excellent,None,71.1,71.0,1.23,"$4,611",None,LD15711817,Jun 4,Very Good
9785,Cushion,"$6,916",1.21,D,VS1,Excellent,Excellent,None,72.4,59.0,1.01,"$5,716",None,LD15711898,Jun 4,Good
9786,Radiant,"$6,923",1.01,F,VVS1,Excellent,Excellent,None,66.0,64.0,1.33,"$6,854",None,LD15433327,Jun 2,Very Good
9787,Radiant,"$6,959",1.00,D,VVS1,Excellent,Excellent,None,67.8,67.0,1.30,"$6,959",None,LD14401360,Jun 2,Very Good
9788,Radiant,"$6,986",1.20,G,VS1,Excellent,Excellent,None,65.5,67.0,1.35,"$5,822",None,LD15073776,Jun 2,Very Good
9789,Cushion,"$6,949",2.00,K,SI2,Excellent,Excellent,None,70.0,61.0,1.00,"$3,474",None,LD15699312,Jun 1,Good
9790,Princess,"$6,964",1.03,E,VVS1,Excellent,Very Good,None,73.3,70.0,1.00,"$6,761",None,LD15483998,Jun 1,Very Good
9791,Cushion,"$6,994",1.20,E,VS1,Excellent,Excellent,Faint,67.0,61.0,1.15,"$5,828",None,LD15706659,Jun 1,Very Good
9792,Cushion,"$6,905",1.00,E,VVS1,Excellent,Excellent,None,68.1,61.0,1.10,"$6,905",None,LD15696849,May 28,Very Good
9793,Cushion,"$6,906",1.12,D,VS1,Excellent,Excellent,None,67.7,61.0,1.12,"$6,166",None,LD15723690,May 28,Very Good
9794,Cushion,"$6,907",1.54,D,SI2,Excellent,Excellent,Medium,67.8,62.0,1.01,"$4,485",None,LD14951637,May 28,Very Good
9795,Cushion,"$6,915",1.01,F,IF,Excellent,Excellent,None,65.4,59.0,1.11,"$6,847",None,LD15497675,May 28,Very Good
9796,Cushion,"$6,932",1.00,F,IF,Excellent,Very Good,None,68.1,59.0,1.06,"$6,932",None,LD15696830,May 28,Very Good
9797,Cushion,"$6,944",1.60,J,VVS2,Excellent,Excellent,Faint,68.0,62.0,1.04,"$4,340",None,LD15678236,May 28,Very Good
9798,Cushion,"$6,963",1.00,E,VVS1,Excellent,Excellent,None,67.7,62.0,1.05,"$6,963",None,LD15688436,May 28,Very Good
9799,Cushion,"$6,972",1.18,E,VVS2,Excellent,Excellent,None,68.0,60.0,1.06,"$5,908",None,LD15707246,May 28,Very Good
9800,Radiant,"$6,961",1.20,F,VVS1,Excellent,Excellent,Strong,68.6,67.0,1.31,"$5,801",None,LD15529253,May 26,Very Good
9801,Radiant,"$6,967",1.00,D,VVS2,Excellent,Excellent,None,68.9,66.0,1.31,"$6,967",None,LD15455301,May 26,Very Good
9802,Cushion,"$6,972",1.50,G,SI2,Excellent,Excellent,Medium,66.9,59.0,1.01,"$4,648",None,LD14860786,May 26,Very Good
9803,Cushion,"$6,984",1.20,D,VS2,Excellent,Excellent,None,68.1,62.0,1.03,"$5,820",None,LD15464001,May 26,Very Good
9804,Cushion,"$6,984",1.51,E,SI2,Excellent,Excellent,None,71.6,59.0,1.02,"$4,625",None,LD15551610,May 26,Good
9805,Cushion,"$6,994",1.30,H,VVS1,Excellent,Very Good,None,66.8,62.0,1.20,"$5,380",None,LD14048507,May 26,Very Good
9806,Princess,"$6,938",1.21,G,VS1,Very Good,Very Good,None,70.3,75.0,1.01,"$5,734",None,LD15578702,Apr 27,Very Good
9807,Cushion,"$6,976",1.50,I,VS2,Excellent,Very Good,Medium,70.4,61.0,1.11,"$4,651",None,LD14732567,Apr 26,Good
9808,Cushion,"$6,982",1.50,E,SI2,Very Good,Good,Faint,72.6,65.0,1.13,"$4,655",None,LD11829861,Apr 21,Good
9809,Cushion,"$6,938",1.71,I,SI2,Excellent,Very Good,None,69.0,65.0,1.09,"$4,057",None,LD14706848,Apr 20,Very Good
9810,Cushion,"$7,000",1.70,H,SI2,Excellent,Excellent,None,70.0,62.0,1.06,"$4,118",None,LD15516890,Apr 20,Good
9811,Cushion,"$6,902",1.50,I,SI1,Very Good,Very Good,None,68.9,61.0,1.11,"$4,601",None,LD14728152,Apr 19,Very Good
9812,Cushion,"$6,902",1.50,I,SI1,Very Good,Good,None,63.1,66.0,1.10,"$4,601",None,LD14729514,Apr 19,Very Good
9813,Cushion,"$6,911",1.51,D,SI2,Excellent,Excellent,Strong,68.8,65.0,1.07,"$4,577",None,LD15481692,Apr 19,Very Good
9814,Radiant,"$6,912",1.20,D,VS2,Excellent,Very Good,None,68.9,67.0,1.32,"$5,760",None,LD14884980,Apr 19,Very Good
9815,Radiant,"$6,924",1.17,E,VS2,Very Good,Very Good,None,71.5,70.0,1.33,"$5,918",None,LD11667894,Apr 19,Very Good
